volume,hour,minute,weekday,timemap,pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,SSD,is_workday
19,5,40,2,18,1018.3,46.0,2.9,20.9,68.0,0.0,65.53443828713692,1
20,6,0,2,19,1016.4,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
35,6,20,2,20,1016.4,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
36,6,40,2,21,1016.4,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
69,7,0,2,22,1016.4,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
93,7,20,2,23,1016.4,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
94,7,40,2,24,1016.4,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
99,8,0,2,25,1016.4,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
114,8,20,2,26,1016.4,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
137,8,40,2,27,1016.4,100.0,3.1,22.1,59.0,0.0,66.08876998951965,1
109,9,0,2,28,1016.5,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
114,9,20,2,29,1016.5,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
107,9,40,2,30,1016.5,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
110,10,0,2,31,1016.5,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
72,10,20,2,32,1016.5,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
77,10,40,2,33,1016.5,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
70,11,0,2,34,1016.5,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
68,11,20,2,35,1016.5,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
77,11,40,2,36,1016.5,39.0,3.7,21.2,57.0,0.0,62.287488887394964,1
80,12,0,2,37,1017.4,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
66,12,20,2,38,1017.4,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
69,12,40,2,39,1017.4,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
94,13,0,2,40,1017.4,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
85,13,20,2,41,1017.4,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
82,13,40,2,42,1017.4,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
83,14,0,2,43,1017.4,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
98,14,20,2,44,1017.4,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
91,14,40,2,45,1017.4,360.0,1.4,20.4,63.0,0.0,68.84725848455285,1
98,15,0,2,46,1017.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
96,15,20,2,47,1017.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
80,15,40,2,48,1017.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
85,16,0,2,49,1017.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
90,16,20,2,50,1017.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
77,16,40,2,51,1017.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
99,17,0,2,52,1017.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
88,17,20,2,53,1017.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
90,17,40,2,54,1017.0,326.0,1.6,19.3,78.0,0.0,67.77086297587549,1
88,18,0,2,55,1016.1,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
59,18,20,2,56,1016.1,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
99,18,40,2,57,1016.1,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
51,19,0,2,58,1016.1,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
58,19,20,2,59,1016.1,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
72,19,40,2,60,1016.1,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
65,20,0,2,61,1016.1,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
53,20,20,2,62,1016.1,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
38,20,40,2,63,1016.1,327.0,1.9,18.9,83.0,0.0,66.57513349118774,1
28,21,0,2,64,1015.8,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
38,21,20,2,65,1015.8,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
44,21,40,2,66,1015.8,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
26,22,0,2,67,1015.8,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
31,22,20,2,68,1015.8,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
25,22,40,2,69,1015.8,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
21,23,0,2,70,1015.8,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
12,23,20,2,71,1015.8,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
11,23,40,2,72,1015.8,14.0,2.3,19.3,79.0,0.0,65.63739777587547,1
107,0,0,3,1,1017.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
105,0,20,3,2,1017.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
93,0,40,3,3,1017.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
8,1,0,3,4,1017.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
8,1,20,3,5,1017.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
5,1,40,3,6,1017.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
6,2,0,3,7,1017.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
6,2,20,3,8,1017.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
9,2,40,3,9,1017.0,74.0,2.0,19.8,78.0,0.0,67.44262341587303,1
11,3,0,3,10,1017.6,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
8,3,20,3,11,1017.6,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
7,3,40,3,12,1017.6,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
2,4,0,3,13,1017.6,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
5,4,20,3,14,1017.6,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
4,4,40,3,15,1017.6,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
10,5,0,3,16,1017.6,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
9,5,20,3,17,1017.6,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
19,5,40,3,18,1017.6,39.0,3.7,21.4,64.0,0.0,63.45272905762712,1
29,6,0,3,19,1015.2,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
31,6,20,3,20,1015.2,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
55,6,40,3,21,1015.2,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
75,7,0,3,22,1015.2,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
71,7,20,3,23,1015.2,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
87,7,40,3,24,1015.2,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
119,8,0,3,25,1015.2,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
115,8,20,3,26,1015.2,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
131,8,40,3,27,1015.2,48.0,2.3,21.6,63.0,0.0,68.18904835555556,1
112,9,0,3,28,1015.3,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
118,9,20,3,29,1015.3,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
94,9,40,3,30,1015.3,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
81,10,0,3,31,1015.3,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
97,10,20,3,32,1015.3,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
93,10,40,3,33,1015.3,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
70,11,0,3,34,1015.3,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
71,11,20,3,35,1015.3,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
79,11,40,3,36,1015.3,46.0,2.3,21.3,61.0,0.0,67.40573000675106,1
88,12,0,3,37,1016.8,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
110,12,20,3,38,1016.8,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
97,12,40,3,39,1016.8,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
98,13,0,3,40,1016.8,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
101,13,20,3,41,1016.8,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
102,13,40,3,42,1016.8,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
108,14,0,3,43,1016.8,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
83,14,20,3,44,1016.8,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
116,14,40,3,45,1016.8,24.0,2.2,20.3,69.0,0.0,66.76325298947367,1
119,15,0,3,46,1016.6,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
105,15,20,3,47,1016.6,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
105,15,40,3,48,1016.6,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
120,16,0,3,49,1016.6,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
122,16,20,3,50,1016.6,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
99,16,40,3,51,1016.6,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
88,17,0,3,52,1016.6,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
96,17,20,3,53,1016.6,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
105,17,40,3,54,1016.6,41.0,1.8,19.8,71.0,0.0,67.32415381587302,1
87,18,0,3,55,1015.8,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
80,18,20,3,56,1015.8,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
75,18,40,3,57,1015.8,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
49,19,0,3,58,1015.8,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
57,19,20,3,59,1015.8,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
68,19,40,3,60,1015.8,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
50,20,0,3,61,1015.8,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
42,20,20,3,62,1015.8,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
50,20,40,3,63,1015.8,352.0,1.5,19.1,75.0,0.0,67.3928445019305,1
38,21,0,3,64,1015.9,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
35,21,20,3,65,1015.9,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
45,21,40,3,66,1015.9,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
36,22,0,3,67,1015.9,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
33,22,20,3,68,1015.9,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
25,22,40,3,69,1015.9,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
15,23,0,3,70,1015.9,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
15,23,20,3,71,1015.9,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
13,23,40,3,72,1015.9,352.0,2.5,18.0,89.0,0.3,63.537913481481475,1
128,0,0,4,1,1017.4,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
112,0,20,4,2,1017.4,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
81,0,40,4,3,1017.4,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
14,1,0,4,4,1017.4,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
12,1,20,4,5,1017.4,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
14,1,40,4,6,1017.4,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
6,2,0,4,7,1017.4,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
5,2,20,4,8,1017.4,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
9,2,40,4,9,1017.4,46.0,3.0,18.4,88.0,0.0,62.61126900451129,1
2,3,0,4,10,1017.8,2.0,1.6,18.8,82.0,0.0,67.23835280610686,1
6,3,20,4,11,1017.8,2.0,1.6,18.8,82.0,0.0,67.23835280610686,1
2,3,40,4,12,1017.8,2.0,1.6,18.8,82.0,0.0,67.23835280610686,1
3,4,0,4,13,1017.8,2.0,1.6,18.8,82.0,0.0,67.23835280610686,1
9,4,20,4,14,1017.8,2.0,1.6,18.8,82.0,0.0,67.23835280610686,1
11,4,40,4,15,1017.8,2.0,1.6,18.8,82.0,0.0,67.23835280610686,1
11,5,0,4,16,1017.8,2.0,1.6,18.8,82.0,0.0,67.23835280610686,1
5,5,20,4,17,1017.8,2.0,1.6,18.8,82.0,0.0,67.23835280610686,1
13,5,40,4,18,1017.8,2.0,1.6,18.8,82.0,0.0,67.23835280610686,1
17,6,0,4,19,1015.8,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
34,6,20,4,20,1015.8,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
54,6,40,4,21,1015.8,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
73,7,0,4,22,1015.8,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
71,7,20,4,23,1015.8,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
77,7,40,4,24,1015.8,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
99,8,0,4,25,1015.8,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
134,8,20,4,26,1015.8,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
127,8,40,4,27,1015.8,359.0,1.9,18.5,84.0,0.0,65.91059003773586,1
125,9,0,4,28,1015.5,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
100,9,20,4,29,1015.5,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
105,9,40,4,30,1015.5,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
92,10,0,4,31,1015.5,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
85,10,20,4,32,1015.5,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
76,10,40,4,33,1015.5,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
77,11,0,4,34,1015.5,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
89,11,20,4,35,1015.5,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
85,11,40,4,36,1015.5,349.0,2.0,18.2,81.0,0.0,64.70591382686568,1
95,12,0,4,37,1016.5,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
107,12,20,4,38,1016.5,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
94,12,40,4,39,1016.5,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
141,13,0,4,40,1016.5,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
129,13,20,4,41,1016.5,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
123,13,40,4,42,1016.5,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
121,14,0,4,43,1016.5,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
116,14,20,4,44,1016.5,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
113,14,40,4,45,1016.5,1.0,1.4,18.3,83.0,0.0,67.0229637857678,1
100,15,0,4,46,1015.9,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
106,15,20,4,47,1015.9,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
109,15,40,4,48,1015.9,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
115,16,0,4,49,1015.9,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
89,16,20,4,50,1015.9,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
103,16,40,4,51,1015.9,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
112,17,0,4,52,1015.9,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
107,17,20,4,53,1015.9,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
128,17,40,4,54,1015.9,354.0,1.8,18.2,87.0,0.0,65.96112502686569,1
125,18,0,4,55,1015.4,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
67,18,20,4,56,1015.4,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
38,18,40,4,57,1015.4,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
54,19,0,4,58,1015.4,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
51,19,20,4,59,1015.4,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
52,19,40,4,60,1015.4,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
51,20,0,4,61,1015.4,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
44,20,20,4,62,1015.4,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
50,20,40,4,63,1015.4,202.0,1.1,18.4,89.0,0.0,68.79453140451128,1
43,21,0,4,64,1015.2,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
44,21,20,4,65,1015.2,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
39,21,40,4,66,1015.2,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
27,22,0,4,67,1015.2,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
37,22,20,4,68,1015.2,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
29,22,40,4,69,1015.2,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
19,23,0,4,70,1015.2,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
26,23,20,4,71,1015.2,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
12,23,40,4,72,1015.2,360.0,2.3,18.5,90.0,0.0,65.25234603773585,1
171,0,0,5,1,1016.5,35.0,2.0,19.0,95.0,0.0,67.71254,2
100,0,20,5,2,1016.5,35.0,2.0,19.0,95.0,0.0,67.71254,2
83,0,40,5,3,1016.5,35.0,2.0,19.0,95.0,0.0,67.71254,2
11,1,0,5,4,1016.5,35.0,2.0,19.0,95.0,0.0,67.71254,2
7,1,20,5,5,1016.5,35.0,2.0,19.0,95.0,0.0,67.71254,2
7,1,40,5,6,1016.5,35.0,2.0,19.0,95.0,0.0,67.71254,2
6,2,0,5,7,1016.5,35.0,2.0,19.0,95.0,0.0,67.71254,2
7,2,20,5,8,1016.5,35.0,2.0,19.0,95.0,0.0,67.71254,2
5,2,40,5,9,1016.5,35.0,2.0,19.0,95.0,0.0,67.71254,2
5,3,0,5,10,1015.8,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
5,3,20,5,11,1015.8,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
4,3,40,5,12,1015.8,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
5,4,0,5,13,1015.8,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
6,4,20,5,14,1015.8,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
6,4,40,5,15,1015.8,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
13,5,0,5,16,1015.8,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
12,5,20,5,17,1015.8,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
20,5,40,5,18,1015.8,357.0,1.1,19.8,94.0,0.6,72.05626821587302,2
16,6,0,5,19,1013.7,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
39,6,20,5,20,1013.7,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
63,6,40,5,21,1013.7,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
59,7,0,5,22,1013.7,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
62,7,20,5,23,1013.7,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
77,7,40,5,24,1013.7,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
80,8,0,5,25,1013.7,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
80,8,20,5,26,1013.7,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
121,8,40,5,27,1013.7,334.0,1.5,20.3,96.0,0.1,71.97786458947371,2
90,9,0,5,28,1013.7,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
97,9,20,5,29,1013.7,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
105,9,40,5,30,1013.7,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
97,10,0,5,31,1013.7,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
91,10,20,5,32,1013.7,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
107,10,40,5,33,1013.7,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
84,11,0,5,34,1013.7,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
94,11,20,5,35,1013.7,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
81,11,40,5,36,1013.7,333.0,2.2,20.3,96.0,0.0,69.73786458947369,2
103,12,0,5,37,1014.5,344.0,0.9,20.0,97.0,0.0,73.41596,2
84,12,20,5,38,1014.5,344.0,0.9,20.0,97.0,0.0,73.41596,2
76,12,40,5,39,1014.5,344.0,0.9,20.0,97.0,0.0,73.41596,2
115,13,0,5,40,1014.5,344.0,0.9,20.0,97.0,0.0,73.41596,2
117,13,20,5,41,1014.5,344.0,0.9,20.0,97.0,0.0,73.41596,2
109,13,40,5,42,1014.5,344.0,0.9,20.0,97.0,0.0,73.41596,2
104,14,0,5,43,1014.5,344.0,0.9,20.0,97.0,0.0,73.41596,2
97,14,20,5,44,1014.5,344.0,0.9,20.0,97.0,0.0,73.41596,2
103,14,40,5,45,1014.5,344.0,0.9,20.0,97.0,0.0,73.41596,2
119,15,0,5,46,1013.9,344.0,0.0,19.8,97.0,0.0,75.90132661587302,2
101,15,20,5,47,1013.9,344.0,0.0,19.8,97.0,0.0,75.90132661587302,2
106,15,40,5,48,1013.9,344.0,0.0,19.8,97.0,0.0,75.90132661587302,2
90,16,0,5,49,1013.9,344.0,0.0,19.8,97.0,0.0,75.90132661587302,2
95,16,20,5,50,1013.9,344.0,0.0,19.8,97.0,0.0,75.90132661587302,2
89,16,40,5,51,1013.9,344.0,0.0,19.8,97.0,0.0,75.90132661587302,2
104,17,0,5,52,1013.9,344.0,0.0,19.8,97.0,0.0,75.90132661587302,2
87,17,20,5,53,1013.9,344.0,0.0,19.8,97.0,0.0,75.90132661587302,2
87,17,40,5,54,1013.9,344.0,0.0,19.8,97.0,0.0,75.90132661587302,2
92,18,0,5,55,1012.9,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
85,18,20,5,56,1012.9,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
82,18,40,5,57,1012.9,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
83,19,0,5,58,1012.9,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
49,19,20,5,59,1012.9,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
63,19,40,5,60,1012.9,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
73,20,0,5,61,1012.9,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
55,20,20,5,62,1012.9,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
54,20,40,5,63,1012.9,215.0,1.7,19.7,97.0,0.0,70.26403439209486,2
43,21,0,5,64,1012.8,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
36,21,20,5,65,1012.8,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
30,21,40,5,66,1012.8,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
24,22,0,5,67,1012.8,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
23,22,20,5,68,1012.8,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
22,22,40,5,69,1012.8,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
15,23,0,5,70,1012.8,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
31,23,20,5,71,1012.8,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
9,23,40,5,72,1012.8,216.0,3.2,19.6,97.0,0.0,65.26675822362205,2
135,0,0,6,1,1013.9,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
109,0,20,6,2,1013.9,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
87,0,40,6,3,1013.9,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
9,1,0,6,4,1013.9,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
5,1,20,6,5,1013.9,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
7,1,40,6,6,1013.9,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
4,2,0,6,7,1013.9,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
8,2,20,6,8,1013.9,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
7,2,40,6,9,1013.9,327.0,0.6,20.4,95.0,0.0,74.94435928455285,2
8,3,0,6,10,1013.9,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
4,3,20,6,11,1013.9,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
5,3,40,6,12,1013.9,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
3,4,0,6,13,1013.9,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
5,4,20,6,14,1013.9,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
7,4,40,6,15,1013.9,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
13,5,0,6,16,1013.9,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
15,5,20,6,17,1013.9,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
17,5,40,6,18,1013.9,342.0,2.2,24.6,76.0,0.0,75.71294450196079,2
24,6,0,6,19,1011.7,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
44,6,20,6,20,1011.7,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
37,6,40,6,21,1011.7,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
40,7,0,6,22,1011.7,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
50,7,20,6,23,1011.7,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
65,7,40,6,24,1011.7,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
85,8,0,6,25,1011.7,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
80,8,20,6,26,1011.7,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
86,8,40,6,27,1011.7,301.0,1.8,26.8,67.0,0.0,79.99331931428571,2
107,9,0,6,28,1011.7,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
90,9,20,6,29,1011.7,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
98,9,40,6,30,1011.7,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
107,10,0,6,31,1011.7,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
135,10,20,6,32,1011.7,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
110,10,40,6,33,1011.7,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
81,11,0,6,34,1011.7,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
98,11,20,6,35,1011.7,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
64,11,40,6,36,1011.7,10.0,4.1,24.9,74.0,0.0,69.95151576915423,2
110,12,0,6,37,1013.8,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
96,12,20,6,38,1013.8,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
115,12,40,6,39,1013.8,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
136,13,0,6,40,1013.8,353.0,4.3,22.7,77.0,0.0,65.4928120412556,2
